31022359c08226060797a1e526b8e50c,0,1,1,1,0,1,0,0,0,0,0,0,19
cd1274d3d2624cab3eed3a470413552a,0,0,1,1,0,0,0,0,0,1,0,1,42
1b192ca900faf199019e58e71f823a2f,0,1,1,1,0,0,0,0,1,1,0,0,36
8d35591e7c8b48390f713e5a54993e49,0,0,1,1,0,0,0,0,0,0,0,0,36
412deb88a846140c838ac9c4842a7222,0,1,1,0,0,0,0,0,1,0,0,0,25
4d41987a604ed6f678c6924fa259272a,0,1,1,1,0,0,0,0,0,0,0,0,25
449da0571982e326000ba6a3d5202ad5,0,1,1,1,0,0,0,0,0,1,0,0,30
ea5350287ac444a20339df289a23e9d5,0,1,1,0,0,0,0,0,0,0,0,0,19
69a1ba5d0796265909edc9d9644ac7d9,1,1,1,1,0,0,0,0,0,0,0,0,20
735dc0f3c6764854c5f26dc32be1c199,0,0,1,0,1,0,0,0,1,1,0,0,74
e51fb5700e9b37e4c2c8ebadae81b3e8,0,1,1,1,0,0,0,0,0,0,0,0,32
722e10d13f8b241bcd40b01733f7c3cb,0,0,0,1,0,0,0,0,0,0,0,0,26
cfe66786a9c53db0e6936209291cc67d,0,1,1,1,0,0,0,0,0,0,0,0,13
51c30b64c0dfeb44dceab16e9087b80a,0,1,1,1,0,0,0,0,0,0,0,0,27
fe375f6618b2ef4c072072563438336d,0,1,1,1,0,1,0,1,0,1,1,0,28
a48e5ca49c6a9459dba5166b2355125b,0,1,1,1,0,0,0,0,0,0,0,0,59
5055887d92d41b42ca6c9a277470d1b9,0,1,1,1,0,0,0,0,0,1,0,0,39
cad1a39e700e4ab44a9f97817779b185,0,1,1,0,0,0,0,0,0,0,0,0,55
6089b0f6efd39ec0a9fd95a9186bb34c,0,1,1,1,0,0,0,0,0,0,0,0,45
b2236d9326f1d957abd3683217d12795,0,1,1,1,0,0,0,0,1,1,0,0,28
c7231afcfbf6941ebc53de3f1cbb9f59,0,1,1,1,0,1,0,0,0,0,0,0,41
a8aa54064f662f146fe740101862fd92,0,1,1,1,0,0,0,0,0,0,0,0,26
4ca463c6921277dac72f85290a6a00f2,0,1,1,1,0,0,0,0,0,0,0,0,21
37ae862d8c287af281fbe909cfe55d81,0,1,1,0,0,0,1,1,0,0,0,0,25
a3474f306d5686cd0d15442c50382a71,0,0,1,1,0,0,0,0,0,0,0,0,17
03ebff6d254041b93adfc089d8837ef8,0,1,1,1,0,0,0,1,0,0,1,0,53
d0385a621bd4f833f829cb8e442a16df,0,1,1,1,0,0,0,0,0,0,1,0,100
645a92a29b7f0295636bd8604caa545f,1,1,1,1,0,1,0,0,0,0,0,0,27
ec737fba5c40187539bb9b2f601366a9,0,1,1,1,0,0,0,0,1,0,0,0,85
e30400e6dca8eee851c3e3706bbfd253,0,1,1,1,0,0,0,0,0,0,0,0,46
ab17c4f46c4b9d89f2ac8a9cd4e1218e,0,0,0,1,0,0,1,0,0,0,0,0,61
73e5eec192a19041e6d37b90c802cac3,0,1,1,1,0,0,0,0,0,0,0,0,43
b14d372ee3c8d367d01bb5ef9ae65db9,0,1,1,0,0,0,0,0,0,0,0,0,30
1b2d3270457ed0d99abd78ad88d32b48,0,1,1,1,0,0,1,0,0,0,0,0,32
a7770ea56c2222f9e8ee75d35e9228e2,0,1,1,1,0,0,0,0,1,1,0,0,83
c9d483419c032fc157b2fff3725fb961,0,1,1,1,0,0,0,0,0,0,0,0,13
dc69e6edb17ae30970f570d58cd1b607,0,1,1,1,0,0,0,0,0,0,0,0,11
da61d5610ba002433fd92e22d8a8d925,0,1,1,0,0,0,0,0,0,0,0,0,27
d2396a2d7b1d84ed6b3f4c99e865579c,0,1,1,1,0,0,0,0,1,0,0,0,49
757c0e2d901a9b4f5353ed082e7b666e,0,1,1,0,0,0,1,1,0,1,1,0,56
f0f4b6c4cbbe7c2ece8a7aef69d1e7eb,0,1,1,1,0,0,0,0,1,1,0,0,60
2757c5b3109466cb11bad0e5bd2919d2,0,1,1,1,0,0,0,0,0,0,0,0,41
ce62fbe8ff96b8ec0a8d0174cf073032,0,0,0,1,0,0,0,0,0,0,0,1,24
4861ecf5bd3da2312e17c0834e4f9fd6,0,1,1,1,0,0,0,0,0,0,0,0,72
4cf28d71a8f7c14e01d303f58623f7fe,0,1,1,1,0,0,0,0,1,1,0,0,45
ef0274cbf171c607319dc7e3cb86ae57,0,1,1,1,0,0,0,0,0,0,0,0,31
830d5f41f1bc55692f49013090cc56d7,0,0,1,1,0,0,1,0,0,0,0,0,67
3a891e2b7dc0db7d880707c4cd1663ab,0,1,1,1,0,0,0,0,0,0,0,0,72
9181e1bf5ac3f9c7cba4a7e5da000ac3,0,1,1,1,0,0,0,0,1,0,0,0,36
66fc2174ac36836f3ac30b05dd2af1fb,1,1,1,1,0,0,0,0,0,0,0,0,29
8aafa5da0d3ad53b856446b0afeb68ad,0,1,1,0,0,0,0,0,0,0,0,0,47
3edad7cfd93802d47d39332fe7f249e3,0,1,1,1,0,0,0,0,1,1,0,0,72
0ac560d090c44554684b9f0e34ebad56,0,1,1,1,0,0,0,0,1,1,0,0,83
699060eee79ec550606eda05635a7e78,0,1,1,1,0,0,0,0,0,0,0,0,36
47f7f510894bb812b30d4dab7844c5c6,0,1,1,1,0,0,0,0,0,0,0,0,35
bb7ffcad10be7acdec24ca269c1074af,0,1,1,1,0,0,0,0,0,0,0,0,82
40060d7c3dd8afd8e6ab56f602600d39,1,1,1,1,0,1,0,0,0,0,0,0,20
f8e2d1e2889a38c40042cc15b68af33f,0,0,0,1,0,0,0,0,0,0,0,0,33
be86ff76fb480d5fd395d865c1930458,0,1,1,1,0,0,1,0,0,0,0,0,27
34b71b3048be43242ca8a213064dfe2d,0,1,1,1,0,0,0,0,0,0,0,0,42
7b0411b22e791a712af41140c7f29dfd,0,0,0,0,0,0,0,0,0,0,0,0,39
43f1c73f63f601fdc4dfacf4a0562e86,0,1,1,1,0,0,0,0,0,0,0,0,23
185546b046dd9fcdc78fa40708f00cf2,0,0,1,1,0,0,0,0,0,0,0,1,100
f37847214b8aac11f94e15d2f751d2b5,0,1,1,1,0,0,0,0,0,0,0,0,68
f71e1ce8f9ce8a3636891b59fa47b3f2,0,0,0,1,0,0,1,0,0,0,0,0,62
ae3ab9856c8aa41f634096647d9e7171,0,0,0,1,0,0,0,0,0,0,0,0,19
1b53887ca5cc86d0e15b21fbae04c4a8,0,1,1,1,0,0,0,0,1,1,0,0,25
c26b442582357054a02a2c8cfa54cacf,0,0,0,1,0,0,0,0,1,0,0,0,45
3b0728984e5d9d3b9a289e8ed2195fdc,0,1,1,1,0,0,0,0,0,0,0,0,22
862d234ab02d9d88c55103040537c3ae,0,0,0,1,0,0,0,0,0,0,0,1,25
19bdcfaf2cb79c40e432ccb8efd3c1d8,0,0,1,1,0,0,0,0,0,0,0,1,19
3725cc062e417737dcd69b1d76c673b0,0,1,1,1,0,0,1,0,0,0,0,0,35
bae6eabc99b78472daf01106aa253d89,1,1,1,1,0,1,0,0,0,0,0,0,35
56a70ba7ec36c250bc8cf727599fcac2,0,0,1,1,0,0,0,0,1,0,0,0,30
12bee1fab28fa9e9f1a1ac5da620a566,0,1,1,1,0,0,0,0,0,0,0,0,28
bc778fab5ba420268bc018f53bd7f93a,0,0,0,1,0,0,0,0,0,0,0,0,73
ac874d272c47b53c9c2deb9552847123,0,1,1,1,0,0,0,0,0,0,0,0,41
e8d7c28145cfbdd2349acd8f2a28949f,0,1,1,0,0,0,0,1,0,1,1,0,23
d8abd2bb7e26c87883453f678aba29e5,0,1,1,1,0,0,0,0,1,1,0,0,3
1022f10826628273c975207698460e4c,0,0,1,1,0,0,0,0,0,0,0,1,56
925f2cece8d0d9f6f4a4e98e30252c20,1,1,1,1,0,0,0,0,0,0,0,0,63
449051c74811cb017a3aa0b60ea855ac,0,1,1,1,0,0,0,0,0,0,0,0,20
6e13c58db98b59dfc108b8c36d189b6c,0,1,1,1,0,0,0,0,0,0,1,0,23
90d77c5fc6d3d180e0f5d8aa75178b28,0,1,1,1,0,0,0,0,0,0,0,0,39
734f87c71ec301e638e2716f6a044d18,0,1,1,1,0,0,0,0,0,0,0,0,28
5ae06da78f8133e6861d33471c2e2f0c,0,1,1,1,0,0,0,0,1,0,0,0,50
730b1d801c9731bd679d2789fa648726,0,0,1,1,0,0,0,0,0,0,0,0,32
62aa60f8336b620843c76cc72a9e4132,0,1,1,1,0,1,0,0,0,0,0,0,24
264cdc13304d3e8629231adda9d69e83,0,1,1,1,0,0,0,1,1,1,0,0,36
0ff3882967eb0308d6a28b07a25439c1,0,1,1,1,0,0,0,0,0,0,0,0,61
cae5a6bb790f69a65ea923f2928a3769,0,1,1,1,0,0,0,0,0,0,0,0,78
d24f53b0fe2f23650c510cd01b385be0,0,1,1,1,0,0,0,0,0,0,0,0,26
1e3af9b7a8666c775951dacae66bccf5,0,0,0,0,0,0,0,0,0,0,0,0,30
7f8a62852be9ab41efa3678eb54f9ee2,0,0,1,1,0,0,1,0,0,0,0,1,54
ec92a325c19df0cfb75b9fa485a28c43,0,1,1,1,0,0,0,0,0,0,0,0,33
7d6d67f9252dfe1096eeb9e9981a9de9,0,1,1,1,0,0,0,0,1,1,0,0,28
ff7085719aa9207b7e00250264b4b63f,0,1,1,1,0,0,0,0,0,0,0,0,31
704fd9ed255d8843b7f1329ba9116001,0,1,1,1,0,0,1,0,0,0,0,0,55
4163a685164aaecacdaa94fffe9ac8a0,0,1,1,1,0,0,0,0,0,0,0,0,29
321ca63d9b9d26f5b925f228831b1737,1,1,1,1,0,1,0,0,0,0,0,0,21
991132310bfd6011da8b8c635e716087,0,1,1,1,0,0,0,1,0,0,1,0,71
b1a59a088388728453ab21cdd9173236,0,1,1,1,0,0,0,0,0,0,0,0,55
9a1c993f37d094261d77d09a2bd5363c,0,0,1,1,0,0,0,0,1,1,0,1,38
b6c39c9745997d87549f931395d43fbb,0,0,1,1,0,0,0,0,0,0,0,1,25
df04674a08e521ff28d19a33a1ec891d,0,0,1,1,0,0,0,0,0,0,0,0,18
74fd033e5d9e8be039b6f52704884576,0,0,1,1,0,0,0,0,0,0,0,0,95
335b7b4d9cd06215b0f9406c2dac83a8,0,1,1,1,0,0,0,0,0,0,0,0,37
94c823294d542af6e660423f0348bf31,0,1,1,1,0,0,0,0,1,0,0,0,25
c1bc26d18d42d8950c881b87ef825826,0,1,1,1,0,0,0,0,0,0,0,0,47
fd56409324e8ac4eef2ceb1ef9b28c32,0,1,1,1,0,0,0,0,0,0,0,0,31
4130c0acf816e5b857a7217805da7f13,0,0,1,0,0,0,1,0,0,0,0,0,3
d7af6baf97ec13ccc275f01dc8927fd3,0,1,1,1,0,0,0,0,0,0,0,0,27
0388dd1c1d6aad04c448a470af4b3790,0,1,1,1,0,1,0,0,0,1,1,0,43
0a51fa22c7b84249889d1e157c54c11f,0,0,1,1,0,1,0,0,0,0,0,0,5
79ad50002156d86a1b5b9d814470ced7,0,1,1,1,0,0,0,0,0,0,0,0,30
1a42ffe6c96b5df74c39d72a46a77df7,0,0,0,0,0,0,1,0,0,0,0,0,26
1d403f6a8b28edd85272d480bed4d2cc,0,1,1,1,0,0,0,0,0,0,0,0,30
9b94a30a7a5611f00cce95949e570ad3,0,0,1,1,0,0,0,0,1,1,0,1,52
3cea7cd7bc572e869d92f0b7330f8a3f,0,1,1,1,0,0,0,0,0,0,0,0,48
3161b55e50dc9a9b45bddbd36598bdfe,0,0,1,1,0,0,0,0,0,0,0,0,23
d404ffe88959b31d1c8c99fd41103b34,0,1,1,0,0,0,0,0,0,0,0,0,32
52e9e6244b83b7d7cbe3dd4dc11070a7,0,1,1,1,0,0,0,0,0,0,0,0,24
6eadf03ea41395f63c406c272d88509e,0,1,1,1,0,0,0,0,0,0,0,0,33
c71ff825771654180e90a28e115738d6,1,1,1,1,0,0,0,0,0,0,0,0,50
25e3bf4267c2dc3f579b779418221bb7,0,1,1,1,0,1,0,1,0,0,1,0,25
e6953bb6f5932c28d0c160c336539a4d,0,1,1,1,0,0,1,0,0,0,0,0,32
99b0131884ce44bec548e586412c0d07,0,0,1,1,0,0,0,0,0,0,0,0,100
e81d1e6711379eadd29a15cc6a4d4247,0,0,1,1,0,0,1,0,0,0,0,1,32
ef44e40acc41c1e5db35086a9fe9d7e8,0,1,1,1,0,0,0,0,0,0,0,0,50
a89f5892b590826b2dfe06e92f9c770e,0,0,1,1,0,0,1,0,0,0,0,0,59
d430adf6e24febfeda8f4cb34eea6329,0,1,1,1,0,0,1,0,0,0,0,0,42
d7d222be164177b8a1033fb51a5d762f,0,1,1,1,0,0,0,0,0,0,0,0,30
c2921e389c9b64fa46eaa356c887c006,0,0,1,1,0,0,0,0,1,1,0,0,36
3098d31d2cb7ccf3c58121e34ea16476,0,1,1,1,0,0,0,0,0,0,0,0,31
6b26d5a23be3248307ea3e74cc30c0cc,0,1,1,1,0,0,0,0,0,0,0,0,31
d978195be7faa46f3c44bf7b14d04631,0,1,1,1,0,0,0,0,0,0,0,0,35
58b63c25c86a40f2120cf2f8f1237fa2,0,1,1,1,0,0,0,0,0,0,0,0,5
0a0f8edf69eef0639bc2b30ce0cf09d5,0,1,1,1,0,0,0,0,0,0,0,0,24
91871b5dd1e5779bbe472d72a222139f,0,0,1,1,0,0,0,0,1,1,0,0,28
544779553fdf00c156ac60d140c915ce,0,1,1,1,0,0,0,0,1,1,0,0,42
eb45a373aca41d0edb2d5715c36e1fe6,0,1,1,1,0,0,0,0,0,0,0,0,30
cb6f11fd46bf5334c92c8e066fbc6e9c,0,0,0,1,0,0,0,0,0,0,0,0,24
82a786d5cc302343413923fcdcbc1317,0,1,1,1,0,0,0,0,0,0,0,0,11
06e3d38445f1cd6284ab6bc92720bc12,0,1,1,1,0,0,0,0,0,0,0,0,27
5d3dab5b3c5738d6afa0c27cd3da1875,0,1,1,0,0,0,0,0,1,0,0,0,28
15714c3081a2c8becf6dbc2cf20c3564,0,1,1,0,0,0,0,0,0,0,0,0,25
41a440e6e238bdbe4ed522f95d9e8f37,0,1,1,1,0,0,0,0,1,1,0,0,47
1495565c775a7a154027ddf783c675a8,0,0,0,1,0,0,0,0,0,0,0,1,23
c5f729d18607cc381edfe96e0694d3b8,0,1,1,1,0,0,0,0,0,0,0,0,5
bc0d38ba45541b8707f904f648b92eca,0,1,1,1,0,0,1,0,0,0,0,0,36
f640965b7011a78b9de4d583f62bba29,0,1,1,1,0,1,0,0,0,0,0,0,47
de9dd481459edd8381407f3da56a434b,0,0,0,1,0,1,0,0,0,0,1,0,41
5b5359b9ef5e63104d46a7a4c429704f,0,1,1,1,0,0,0,0,0,0,0,0,27
a3b610036cd6de58fa23873305c2829a,0,1,1,1,0,0,1,0,0,1,0,0,36
20f312ce199c281310cce38577d644eb,0,1,1,1,0,0,0,0,1,1,0,0,59
e34038841d9ad7cd1feef71409066e2f,0,0,1,0,0,0,0,0,0,0,0,0,49
87026c16e89f0d04011b90bfb827ad90,0,1,1,1,0,0,0,0,0,0,0,0,34
86ccbbb4eee306d37ac4c41c031ffce5,1,1,1,1,0,0,0,0,0,0,0,0,29
07a9902490070d7cd203b698c782ed72,0,0,1,1,0,0,0,0,1,0,0,0,59
f29ea6ff5dae5c0620ad8a7b687e99fd,0,1,1,1,0,0,0,0,1,0,0,0,32
63eae60605d9af44a97cd5a161a1ae42,0,1,1,1,0,0,0,0,0,0,0,0,26
4204f4403419250c0bc377c36fefbaef,0,1,1,1,0,0,0,0,0,0,0,0,30
1cd5c44b6f8ba7b945e9b5d588f093b4,0,1,1,1,0,0,0,0,0,0,1,0,41
79ede6eb99f623c17adbd9ba7117c113,0,0,1,1,0,0,0,0,1,1,0,0,52
e43d3899dfa9f78b94bd3309eaea1eec,0,1,1,1,0,0,0,0,0,0,0,0,37
c7e9f370f473b4db1c3905145f6e0860,0,1,1,1,0,0,0,0,0,0,0,0,31
23e520fcf44e70c6a4636f3822283027,0,1,1,1,0,0,0,0,0,0,0,0,26
c3e4453fb60903a6ffd6250d61ef651f,0,1,1,1,0,1,0,0,0,0,0,0,94
8442cd5657e69826cbf0abd9191bbd21,0,1,1,1,0,0,0,0,0,0,0,0,59
d82eb0f4785aad05385ebb292a70ac84,0,1,1,1,0,0,0,0,0,0,0,0,67
28caa358655f0e674029facbe79644d1,0,1,1,1,0,0,0,0,0,0,0,0,74
e63ed6102adcad59faa2de25bc3f350a,0,1,1,1,0,0,0,0,0,0,0,0,42
f46bfbf1e8757753c6da3b6d081d61e6,0,1,1,1,0,0,0,0,0,0,0,0,29
1eb9b8439d21ed3f2fbb5f89f569266b,0,1,1,1,0,0,0,0,0,0,0,0,23
2c777a4184b59cae8b6195ea1ca735a4,0,0,1,1,0,0,0,0,0,0,0,1,22
43d213d1213b20e6badfcba487dded87,0,1,1,1,0,0,0,0,0,0,0,0,34
85c507e7c9f17face1a8b0b3b9dc20e0,0,1,1,1,0,0,1,0,1,1,0,0,37
0c00974006039f53c426f22e2d7a4833,0,0,1,1,0,0,0,0,0,1,0,1,25
b0e85fb31c2fbdd04086b7888f581de7,0,0,1,1,0,0,0,0,0,0,0,0,35
4ec50c6c38c15de5362c8ba16fdf5e60,0,1,1,0,0,0,1,0,0,1,0,0,49
49d22da65d724a5f826bea343c2e8bc7,0,1,1,1,0,0,0,1,0,0,1,0,26
e3f11fcc7af9246455d7ef9772339c41,0,1,1,1,0,1,0,0,0,0,0,0,27
51cffecee8abc9cfa1ea6ba0654fbd1e,1,1,1,1,0,0,1,0,0,0,0,0,7
291320168a3fb0d981b4e5ef5c26a307,0,1,1,1,0,0,0,0,0,0,0,0,23
0d8fe0bcfee0dd7a6a2e96650f2cea89,0,1,1,1,0,0,0,0,0,0,0,0,34
070c6c57099032e163d22e7000c5e6e0,0,1,1,1,0,1,0,0,0,0,0,0,31
e0e055bea9ce9a23d905caab67872842,0,1,1,1,0,0,0,0,0,0,0,0,2
0f49488ae6c4726d71cda0fde7a61d2a,0,0,0,1,0,0,0,0,0,0,1,0,15
f7b3d30fc64460a4870e8a1ce272d18b,0,0,0,1,0,0,0,0,0,0,0,0,21
0ae042d4f6c28d5befda1879364b6865,0,1,1,1,0,0,0,0,0,0,0,0,37
f67653cc3f49daef483d891ff6db9043,0,1,1,1,0,0,0,0,0,0,0,0,20
38076c95ea31021338195c2151aa309d,0,1,1,1,0,0,0,0,0,0,0,0,35
f34014c26a8d66abcab01e467c5944f8,0,0,1,1,0,0,0,0,0,0,0,0,100
23a3d5e4b8ed3bc3be0e0c38306d7ea6,1,1,1,1,0,0,0,0,0,0,0,0,33
ce22d71d378c712fe1b4ab24447f35f8,0,1,1,1,0,0,0,0,0,0,0,0,34
1a31d6c01c9503f894bab595dc04f62c,0,1,1,1,0,0,0,0,0,0,0,0,30
503ae6fb4a48a9ec6b2e4c1de84c9821,0,1,1,1,0,0,0,0,0,0,0,0,38
5914bcf38eebf4d459896f7419a2f6c5,0,1,1,0,0,0,0,0,0,0,0,0,58
32fb50499ca324b5b49ac5b00a63a923,0,1,1,1,0,1,0,0,0,1,1,0,18
c7788640b4964af4ef5cfc3f4e01f9cb,0,1,1,1,0,0,0,0,0,0,0,0,42
c9658ffa2881fddd26d764ec024d4b42,0,1,1,1,0,0,0,0,0,0,0,0,45
2269fb644034eeda0439026cbfc55f24,0,1,1,1,0,0,0,0,1,1,0,0,47
fe2b587f649b9780900246c4b174a231,0,1,1,1,0,0,1,0,0,0,0,0,27
79567546f83ee9dc6fbf2422d2ab589e,0,0,1,0,0,0,0,0,0,1,1,0,29
71e5e5292d640befd4115ef54d136622,0,1,1,1,0,0,0,0,0,0,0,0,27
06c6888fb45d558cae1330f3e106c745,0,1,1,1,0,0,1,0,0,0,0,0,48
4d3a9166d8dedc7208676dfcf5f82a57,0,0,1,0,0,0,0,0,0,0,0,0,34
8837e722ef6b86c80454b8c5c17466e3,0,0,1,1,0,0,0,0,0,0,0,0,100
d36db685d635ddda53a042987b652603,0,1,1,1,0,0,0,0,0,0,0,0,13
442a4a9fb7f832d24cbd55eae02b27d8,0,0,1,0,0,0,0,0,0,0,0,0,30
b33483650e8784df16019b9e7e7a30e0,0,0,0,1,0,0,0,0,0,0,0,0,43
9df805c6c42de27abeb118858cf0eb14,0,1,1,1,0,0,0,0,0,0,0,0,44
3c0eee07201b34e13cd733917a936c56,0,0,0,0,0,0,1,0,0,0,0,0,21
8ffa6bccb3909f2718d53ad47513e557,0,0,1,1,0,1,0,0,0,0,0,0,100
e11b74a49a7462430674532643d7acaf,0,0,1,1,0,0,0,0,0,0,0,0,98
f97c2e88c670b62e540fd9b00efa9d76,0,1,1,1,0,0,1,0,0,0,0,0,27
33abbbb60bf0319bf325026e996ba579,0,1,1,1,0,0,0,0,0,0,0,0,50
1d29cf6ebc8dbb40b62056a6f30b0b0d,0,1,1,1,0,0,0,0,0,0,0,0,48
643b656286c36b59d086af86f01831f1,0,1,1,1,0,0,0,0,1,1,0,0,40
ae2445be233bb96e672a72f5fe7e66d1,1,1,1,1,0,0,0,0,0,0,0,0,49
4368af2116322b3bf34b2dbea40526ac,0,1,1,1,0,0,0,0,0,0,0,0,39
909b7d8974d07a6da852e30d36d1bd0e,0,1,1,1,0,0,0,0,0,0,0,0,16
99e3517b7cb9a488ae8043399cebda88,0,1,1,1,0,0,0,0,0,0,0,0,51
77041f99e81e0d0fc6000e1050f0f477,0,1,1,1,0,0,0,0,1,1,0,0,26
0b283b09d6245e37e7b9e7fa0edf1335,0,0,1,1,0,0,0,0,0,0,0,0,33
e083628bfe07c8df01b8f23e09febc36,0,1,1,0,0,0,1,0,0,0,0,0,30
0bc818d90f937f1236cd630bf9e79f84,0,1,1,0,0,0,1,0,0,1,0,0,31
1e493b1bdfe00177acffb283e958cfd1,0,0,0,1,0,0,1,0,1,0,0,0,69
2d548691df5de7fc99f8ff9d6bd125d1,1,1,1,1,1,0,0,0,0,0,0,0,32
d1ec46759614640e2b4aaa07754e3b44,0,1,1,1,0,0,1,0,0,1,0,0,33
74a1c4f7b145201ccfceda0a530bee62,0,0,0,1,0,0,0,0,0,0,0,1,13
4b249023b0234766daa3258ac27577ac,0,1,1,1,0,0,0,0,0,0,0,0,27
92b555a971cc0159d3b9e2fb15d7dfd4,0,1,1,1,0,0,0,0,0,0,0,0,49
4ef5ab4394f363b8770323da06afbce5,0,0,0,0,0,0,0,0,0,0,0,0,38
5c8b0a6f61a958582fef7e16c451d9c5,0,0,1,1,0,0,0,0,0,0,0,0,47
ebca24d96c7cea83082063970b8ebe5b,0,1,1,1,0,0,0,0,0,0,0,0,55
28dc823478d597b8c7fd9e0e2dc76f32,0,0,1,1,0,0,0,0,0,0,0,1,35
692e55130b096cee9237660e3719d6d6,0,0,0,0,0,0,1,0,0,0,0,0,24
bba0015fba3df62963f62537c2158b0b,0,1,1,1,0,0,1,0,1,1,0,0,28
17294aa3ea03519e7b03884493731de9,1,1,1,1,0,0,0,0,0,0,0,0,15
00e75416298ca240f7746181ee196600,0,1,1,1,0,0,1,0,0,0,0,0,29
873288c30ec64b0212311eee6ae7ce09,0,1,1,1,0,0,0,0,0,0,0,0,37
0621169e2b2f2a7f051edd692f05a25a,0,0,1,0,0,0,0,0,0,0,0,0,12
2d9e516c1e1f48c72a9b5c6cf53b0c52,0,0,0,1,0,0,0,0,0,0,0,0,28
3511e758911b75b0fa3e99bb7d16b262,0,1,1,1,0,0,0,0,0,0,0,0,32
14dfbf9a269795b1be48f2e71e0db060,0,1,1,1,0,1,0,0,0,0,0,0,9
0791b8654b2d3e93879e01a004f4efc2,0,1,1,0,0,0,0,0,0,0,0,0,35
ffdf2e8673a1da6fb80342fa3b119a20,0,1,1,1,0,0,0,0,1,1,0,0,20
a4b991997f1200e6d843b03a0281604c,0,0,0,0,0,0,0,0,0,0,0,0,45
ea5a280189399d250397bcf024283482,0,1,1,1,0,0,0,0,0,0,0,0,28
45684f1d3bcd832f5977bfb0ce67902a,0,1,1,1,0,0,0,0,0,0,0,0,19
bbed0a875c435ae121f468df3f6fea03,0,1,1,1,0,0,0,0,0,0,0,0,28
59955f0bde9a9ec4904ff22aa9d408a3,0,1,1,1,0,0,0,0,0,0,0,0,32
fea5968d4979d8d98d964c31e0c7fe66,0,1,1,1,0,0,0,0,0,0,0,0,30
03a020c7b36cd8572c92da83b6e4f27b,0,1,1,1,0,1,0,0,0,0,0,0,75
0cd6b03b76b5e5fbed612667f457f8cf,0,1,1,1,0,0,0,0,0,0,0,0,29
87d80382c3f1ae2fb85e09e1a1aec443,0,1,1,1,0,0,0,0,1,0,0,0,17
3a7d92e40286feed961a521debc967a0,0,1,1,1,0,0,0,0,0,1,0,0,20
52ea9f850ea73ae04af062912f7d8ff2,0,1,1,1,0,0,0,0,0,0,0,0,86
45adbf9a401f911719252cd3afa0deb0,0,1,1,1,0,0,0,0,0,0,0,0,37
